Record ID (System);Nav Customer No;Company name;Legal Name 1;Customer Status;Priority Customer;Solution hosted Air Support;Country;Country.Region;Country.Sub Region;VAT-Free;Invoice Type;Operator;Region + Tier;Invoicing every;Tails – PPS;Tails – OC-FW, Terr;Tails – OC-FW, SAT;Tails - OC-NOTAM;Tails - Last changed;Tails - Last changed by;OC Only;Blocked;Termination received;Termination as per;Churn Reported Date;Churn SaaS-method;Churn value;Avoidable/Un-avoidable;Churn reason;Closed, last invoice date;Value DKK last Invoice;Customer Since;Integrator;Current FPL System;FPL Binding date;NDA;NDA changed;NDA Responsible;Rolling Contract;Cancel Terms;Price Group;Price escalation %;Created (System);Supplier;Sales Responsible;EU Air Safety List;Binding Date FW;Blocked Date;Blocked by;Blocked Reason;Blocker
6539;;NAV Flight Services (previously Uranos);NAV Flight Services s.r.o.;NonCust;;;Czechia - CZ - Europe;Europe;Europe Eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-05 13:49;;Lasse Nilsson;;;;;;
6540;;AvNet (Flightdeck);;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-05 13:52;;Lasse Nilsson;;;;;;
6541;;Baybridge Services Inc;Baybridge Services Inc;NonCust;;;Philippines - PH - Asia;Asia;Asia South-eastern;;;MIL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-06 07:53;;John Tan;;;;;;
6542;COM14258;Fits Air;FITS Aviation (Pvt.) Ltd.;Customer;2;●;Sri Lanka - LK - Asia;Asia;Asia Southern;;New FSP;FSP;APAC5;1 month;3,00;0,00;0,00;0;2025-10-22;Bjarne Krog;;;;;;;0,00;;;;  ;2023-12-30;;PPS;2026-12-31;;;;Continues untill notice;6M;2023;5,00;2022-09-06 07:59;;John Tan;;2026-12-31;;;;
6543;;NOVAIR;;PotCust;;;;;;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Navblue Navtech;;;;;;;;0,00;2022-09-07 11:57;;;;;;;;
6544;;Skydive Airlines;;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-07 14:04;;;;;;;;
6546;;(Duplicate) TUI Fly Nordic;;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-07 14:26;;;;;;;;
6547;;Royal Norwegian Air Force;;PotCust;;;Norway - NO - Europe;Europe;Europe Northern;;;MIL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-08 09:26;;Matias Magnasco;;;;;;
6548;;Royal Air Force - RAF Brize Norton;;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-08 09:51;;;;;;;;
6549;;San Diego Jet Center;San Diego Jet Center;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-08 21:19;;Brett Richard Danks;;;;;;
6550;;MyAirline SDN BHD;MyAirline SDN BHD;PotCust;;;Malaysia - MY - Asia;Asia;Asia South-eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Navblue Navtech;2027-12-31;;;;;;;0,00;2022-09-12 07:57;;John Tan;;2027-12-31;;;;
6551;COM14098;Flight Ops International;Flight Ops International LLc;Customer;;;United States of America - US - Americas;Americas;America, Northern;;New FSP;FSP;AME5;1 month;0,00;0,00;0,00;0;2025-10-22;Bjarne Krog;;;;;;;0,00;;;;  ;2022-12-01;;PPS;2025-09-30;;;;Continues untill notice;6M;2022;8,00;2022-09-13 18:02;;Kevin Horne;;;;;;
6554;;Lotnicze Pogotowie Ratunkowe -Poland Medivac;Lotnicze Pogotowie Ratunkowe;NonCust;;;Poland - PL - Europe;Europe;Europe Eastern;;Standard;GA-BA;EUR4;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-16 11:04;;Matias Magnasco;;;;;;
6555;;Turkish Airlines;Turkish Airlines;PotCust;;;Turkey - TR - Asia;Asia;Middle East;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Sabre;;;;;;;;0,00;2022-09-16 11:11;;Oliver Williams;;2027-07-01;;;;
6556;;GainJet Greece;GainJet Aviation S.A;PotCust;;;Greece - GR - Europe;Europe;Europe Southern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-16 11:27;;Anette Asklev;;;;;;
6557;;Krimson Aviation;Krimson Aviation;PotCust;;;Ethiopia - ET - Africa;Africa;Africa Sub-Saharan;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2022-09-16 13:15;;;;;;;;
6559;;Dragonfly Aviation;Dragonfly Aviation LTD;PotCust;;;Kenya - KE - Africa;Africa;Africa Sub-Saharan;;New FSP;AIRL;AFR4;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;ForeFlight;;;;;;;;0,00;2022-09-16 14:19;;Matias Magnasco;;;;;;
6560;;Belgian Air Component - Belgium Air Force;;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-16 15:05;;;;;;;;
6561;;Gateway Aviation Services (KIWA);Gateway Aviation Services;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-19 08:46;;Brett Richard Danks;;;;;;
6562;;Africa Aviation Executive Services  (AAES);Africa Aviation Executive Services  (AAES);PotCust;;;Kenya - KE - Africa;Africa;Africa Sub-Saharan;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-19 12:45;;Anette Asklev;;;;;;
6563;;RUSADA (Russell Adams Ltd);Russell Adams Limited;NonCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2026-02-16 15:32;Bodil Krogsgaard Vibjerg;;;;0,00;2022-09-20 14:48;;;;;;;;
6564;COM14231;FLYZAR;EMPRENDIMIENTOS Y SERVICIOS AERONÁUTICOS S.A.;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Universal;;;;;;;;0,00;2022-09-21 08:31;;Matias Magnasco;;;;;;
6565;;PACIFIC OCEAN;PACIFIC OCEAN S.A.;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;Standard;GA-BA;AME5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;ForeFlight;;;;;;;;0,00;2022-09-21 09:10;;Matias Magnasco;;;;;;
6566;COM14102;VEGA JET;Vega Jet LLP;PotCust;;;Kazakhstan - KZ - Asia;Asia;Middle East;;Standard;GA-BA;APAC5;1 month;1,00;0,00;0,00;0;2025-10-09;Lene Villumsen;;All;2024-01-08;2024-01-31;2024-01-31;2025-10-30;34.659,00;Avoidable;going to unknow competitor, 36 months contract, 21 months remaining.;;  ;2022-09-26;;PPS;2025-11-30;;;;Continues untill notice;6M;2022;8,00;2022-09-21 13:25;;Oliver Williams;;;2025-11-05;Customer;going to unknow competitor, 36 months contract, 21 months remaining.;TRL
6567;;TUI Airways;TUI Airways Ltd;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-21 14:29;;Anette Asklev;;;;;;
6568;;TENIL AVIACION;TENIL AVIACION;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-21 22:07;;Matias Magnasco;;;;;;
6569;;TOTAL FLIGHT;TOTAL FLIGHT;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Universal;;;;;;;;0,00;2022-09-21 22:20;;Matias Magnasco;;;;;;
6570;;AVIONES PRIVADOS S.A.;AVIONES PRIVADOS S.A.;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-21 22:42;;Matias Magnasco;;;;;;
6571;;MRCB AERONAUTICA;MRCB AERONAUTICA;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-21 22:51;;Matias Magnasco;;;;;;
6572;;IMAS FLIGHTS;IMAS FLIGHTS;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-21 23:06;;Matias Magnasco;;;;;;
6573;;JAVI AVIATION SUPPORT SERVICES;JAVI AVIATION;PotCust;;;Nigeria - NG - Africa;Africa;Africa Sub-Saharan;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2022-09-22 09:11;;Lasse Nilsson;;;;;;
6577;;BCL AVIATION;BCL Aviation Ltd (FW);PotCust;;;Bangladesh - BD - Asia;Asia;Asia Southern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2022-09-23 09:21;;John Tan;;;;;;
6578;;CAMAS AERO TRAINING;CAMAS AERO TRAINING;PotCust;;;Bolivia (Plurinational State of) - BO - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-26 09:26;;Matias Magnasco;;;;;;
6579;;Duncan Aviation (KAZO);Duncan Aviation (KAZO);PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-27 08:49;;Brett Richard Danks;;;;;;
6580;COM14105;Woezon Aviation;Woezon Aviation;PotCust;;;Togo - TG - Africa;Africa;Africa Sub-Saharan;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2022-09-27 14:53;;Anette Asklev;;;;;;
6581;;AEROCARE AIR MEDICAL SERVICES;AEROCARE AIR MEDICAL SERVICES;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-27 15:40;;Matias Magnasco;;;;;;
6582;COM14127;Astog Aviation;Astog Aviation;PotCust;;;United Arab Emirates - AE - Asia;Asia;Middle East;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-27 15:42;;Oliver Williams;;;;;;
6584;;Baybridge Telecommunications Services  Inc;Baybridge Telecommunications Services  Inc;NonCust;;;Philippines - PH - Asia;Asia;Asia South-eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-09-28 13:50;;John Tan;;;;;;
6586;COM14107;Wise Trip Management;Wise International Support Expert LLC;Customer;;;United States of America - US - Americas;Americas;America, Northern;;New FSP;FSP;AME5;1 month;0,00;0,00;0,00;0;2025-10-22;Bjarne Krog;;;;;;;0,00;;;;  ;2022-10-26;;PPS;2029-02-20;;;;Continues untill notice;6M;2022;8,00;2022-09-28 22:22;;Kevin Horne;;;;;;
6587;COM14121;STORADIO;STORADIO AB;PotCust;;;Sweden - SE - Europe;Europe;Europe Northern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2026-02-02 07:52;Lasse Nilsson;;;;0,00;2022-10-02 21:11;;Matias Magnasco;;;;;;
6588;;Hjemmeværnskommandoen -HJV;Vordingborg Kaserne;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-03 09:03;;;;;;;;
6589;;Lufthansa systems (EDDF);;NonCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-03 10:10;;;;;;;;
6591;COM14109;ASL BV (ASL nv);ASL BV B.V.;Customer;3;;Netherlands - NL - Europe;Europe;Europe Western;;Standard;GA-BA;EUR5;1 month;30,00;0,00;0,00;0;2025-10-09;Lene Villumsen;;;;;;;0,00;;;;  ;2022-12-31;;PPS;2027-10-31;;;;Continues untill notice;6M;2022;8,00;2022-10-03 13:06;;Lasse Nilsson;;;;;;
6592;COM14108;BLUE SKY AVIATION CV (ASL nv);BLUE SKY AVIATION CV;Customer;3;;Belgium - BE - Europe;Europe;Europe Western;;Standard;GA-BA;EUR4;1 month;5,00;0,00;0,00;0;2025-10-09;Lene Villumsen;;;;;;;0,00;;;;  ;2022-12-01;;PPS;2027-10-31;;;;Continues untill notice;6M;2012-2016;8,00;2022-10-03 13:08;;Sean McLean;;;;;;
6593;;Jet Centre by Willis;Willis Asset Management Limited.;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-04 10:21;;Anette Asklev;;;;;;
6594;COM14188;Leading Edge Aviation;Leading-Edge Aviation Services LTD.;PotCust;;;Nigeria - NG - Africa;Africa;Africa Sub-Saharan;;New FSP;FSP;AFR5;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-05 12:36;;Matias Magnasco;;;;;;
6595;;(Duplicate) Air Archipels;Air Archipels;NonCust;;;French Polynesia - PF - Oceania;Oceania;Polynesia;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-05 12:49;;John Tan;;;;;;
6596;;Lake Cumberland Regional Airport FBO (KSME);500 W.O. Newell Drive;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-06 08:08;;Brett Richard Danks;;;;;;
6597;;MEKS;MEKS;NonCust;;;Denmark - DK - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-07 08:34;;;;;;;;
6599;;Victory Air Africa;Victor Air Africa;PotCust;;;South Africa - ZA - Africa;Africa;Africa Sub-Saharan;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-07 15:00;;Lasse Nilsson;;;;;;
6600;COM14112;Ivory Jet Services;Ivory Jet Services;PotCust;;;Djibouti - DJ - Africa;Africa;Africa Sub-Saharan;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;2023-03-07;;PPS;;;;;;;;0,00;2022-10-10 08:13;;Lasse Nilsson;;;;;;
6601;COM14256;Skytours;Skytours Maldives Pvt. Ltd;PotCust;;;Maldives - MV - Asia;Asia;Asia Southern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-10 10:31;;John Tan;;;;;;
6602;COM14117;Kartika Airlines;Kartika Airlines;PotCust;;;Indonesia - ID - Asia;Asia;Asia South-eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-10 15:03;;John Tan;;;;;;
6603;;Fly Max Antilles;;PotCust;;;;;;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-10 16:28;;Brett Richard Danks;;;;;;
6604;COM14125;New Pacific Airlines (ex Northern Pacific Airways);Northern Pacific Airways Inc.;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;SkyPlan;;;;;;;;0,00;2022-10-11 11:33;;Lasse Nilsson;;;;;;
6605;COM14115;ARMENIAN AIRLINES;Armenian Airlines LLC;Quarantine;;;Armenia - AM - Asia;Asia;Middle East;;Standard;AIRL;APAC5;1 month;0,00;0,00;0,00;0;;;;All;2025-09-16;2025-09-16;2025-09-30;2025-09-16;61.579,00;Unavoidable;Missing payment;;  ;2022-11-08;;PPS;2025-12-31;;;;Continues untill notice;None;2022;8,00;2022-10-13 09:52;;Oliver Williams;;;2025-09-16;Air Support;No payment, no communication;TRL
6606;;Atlas Air;Atlas Air Worldwide;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;FlightKeys;;;;;;;;0,00;2022-10-13 10:12;;Brett Richard Danks;;;;;;
6607;COM14116;Gallop APAC Pte Ltd;Gallop APAC Pte Ltd;PotCust;;;Brunei Darussalam - BN - Asia;Asia;Asia South-eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2022-10-14 04:55;;John Tan;;;;;;
6610;COM14120;Berniq Airways;Berniq Airways;Testing;;;Libya - LY - Africa;Africa;Africa Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-19 13:48;;Matias Magnasco;;;;;;
6611;;Million Air (KSUS);Million Air;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-20 10:23;;Brett Richard Danks;;;;;;
6612;COM14124;Ineos Aviation Limited;Ineos Aviation Limited;PotCust;;;United Kingdom of Great Britain and Northern Ireland - GB - Europe;Europe;Europe Northern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;ForeFlight;;;;;;;;0,00;2022-10-20 10:54;;Lasse Nilsson;;;;;;
6613;;AEROPORTO DI GENOVA S.p.A.;AEROPORTO DI GENOVA S.p.A.;NonCust;;;Italy - IT - Europe;Europe;Europe Southern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-24 10:04;;;;;;;;
6614;COM14123;RAINDO United Services;PT. Rusky Aero Indonesia;Quarantine;;;Indonesia - ID - Asia;Asia;Asia South-eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Jepp Jetplanner;;;;;;;;0,00;2022-10-24 11:40;;John Tan;;;;;;
6615;;American Airlines;American Airlines;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;FlightKeys;;;;;;;;0,00;2022-10-24 12:50;;Brett Richard Danks;;;;;;
6617;;Arjet Airlines;Arjet Airlines;PotCust;;;Argentina - AR - Americas;Americas;America, Latin and the Caribbean;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Arinc Direct;;;;;;;;0,00;2022-10-24 12:57;;Matias Magnasco;;;;;;
6618;;Summit Aviation;Summit Aviation;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-25 09:02;;Brett Richard Danks;;;;;;
6619;COM14128;Mongolian Airways Cargo;Mongolian Air Cargo LLC;Customer;;●;Mongolia - MN - Asia;Asia;Asia Eastern;;Standard;AIRL;APAC5;1 month;1,00;1,00;1,00;0;2025-10-09;Lene Villumsen;;;;;;;0,00;;;;  ;2022-11-23;;PPS;2027-12-31;;;;Continues untill notice;6M;2020-2021;8,00;2022-10-26 09:47;;John Tan;;2027-12-31;;;;
6620;COM14126;VOLOCOPTER;Volocopter Air Services GmbH;PotCust;;;Germany - DE - Europe;Europe;Europe Western;;Standard;GA-BA;EUR5;1 month;0,00;0,00;0,00;0;;;;All;2024-07-30;2024-07-01;2024-07-30;2024-07-30;14.926,00;Avoidable;PPS dosent match VFR operations.;;  ;2023-11-01;;PPS;;●;2025-10-06 19:41;Z LIME Martin Bergman;;;;0,00;2022-10-26 12:54;;Lasse Nilsson;;2026-07-31;2024-07-30;Customer;PPS not suitable for this customer at this point.;TRL
6621;COM14133;JETKONTOR;JETKONTOR AG;NonCust;;;Germany - DE - Europe;Europe;Europe Western;;Standard;GA-BA;EUR4;1 month;0,00;0,00;0,00;0;;;;All;2024-02-02;2024-02-02;2024-02-29;2024-01-01;62.115,00;Unavoidable;Bankruptcy;;  ;2022-11-10;;PPS;;;;;;;;0,00;2022-10-27 08:48;;Lasse Nilsson;;;2024-03-04;Air Support;Churn iflg. HEH 04.03.2024 overf. til tab 23.05.24 / CM;cm
6622;;Revv Aviation;Revv Aviation;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-28 08:50;;Brett Richard Danks;;;;;;
6625;COM14129;TURACO AVIATION;Turaco Aviation;PotCust;;;Angola - AO - Africa;Africa;Africa Sub-Saharan;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;FSP with PPS;;;;;;;;0,00;2022-10-28 14:22;;Anette Asklev;;;;;;
6626;;Jet Aviation - San Juan, PR;Jet Aviation FBO (TJST),  Puerto Rico;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-31 08:19;;Brett Richard Danks;;;;;;
6628;;Koury Aviation;Koury Aviation;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-10-31 11:23;;Brett Richard Danks;;;;;;
6629;COM14130;P80 Air Limited;P80 Air Limited;PotCust;;;Thailand - TH - Asia;Asia;Asia South-eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-01 09:35;;John Tan;;;;;;
6630;;REGIONAL JET CENTER INC;REGIONAL JET CENTER INC;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-02 08:09;;Brett Richard Danks;;;;;;
6631;COM14131;Hadykazem Alhossami (Work Title);Hadykazem Alhossami;PotCust;;;Egypt - EG - Africa;Africa;Africa Northern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2022-11-02 08:50;;;;;;;;
6632;;EFB Admin Services Ltd.;EFB Admin Services Ltd.;NonCust;;;Norway - NO - Europe;Europe;Europe Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;●;;;●;2025-10-06 19:41;Z LIME Martin Bergman;;;;0,00;2022-11-04 08:44;;Lasse Nilsson;;;;;;
6633;;Laureano Ballesteros Gonzalez (Private);Laureano Ballesteros Gonzalez;NonCust;;;Spain - ES - Europe;Europe;Europe Southern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-04 12:12;;;;;;;;
6634;COM14186;BBN Airlines Indonesia;BBN Airlines Indonesia;Customer;1;;Indonesia - ID - Asia;Asia;Asia South-eastern;;Standard;AIRL;APAC5;1 month;2,00;2,00;2,00;0;2026-08-04;Lene Villumsen;;;;;;;0,00;;;;  ;2023-04-26;;PPS;2028-06-30;;;;Continues untill notice;6M;2023;5,00;2022-11-06 01:23;●;John Tan;;2028-06-30;;;;
6638;;NORTHSTAR JET;NORTHSTAR JET;PotCust;;;United States of America - US - Americas;Americas;America, Northern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-09 08:26;;Brett Richard Danks;;;;;;
6641;;Emitel S.A.;Emitel S.A.;PotCust;;;Poland - PL - Europe;Europe;Europe Eastern;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-11 08:38;;Anette Asklev;;;;;;
6642;COM14141;TAIR AIRWAYS INC;TAIR AIRWAYS INC;PotCust;;;Philippines - PH - Asia;Asia;Asia South-eastern;;;AIRL;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Startup;;;;;;;;0,00;2022-11-11 11:05;;John Tan;;;;;;
6643;COM14174;ETAM AVITAT SERVICES;ETAM AVITAT SERVICES LTD;PotCust;;;Nigeria - NG - Africa;Africa;Africa Sub-Saharan;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;None;;;;;;;;0,00;2022-11-11 23:18;;Matias Magnasco;;;;;;
6645;COM14148;ASG Business Aviation;ASG Business Aviation;PotCust;;;Azerbaijan - AZ - Asia;Asia;Middle East;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;Navblue Navtech;;;;;;;;0,00;2022-11-12 09:50;;Oliver Williams;;;;;;
6646;COM14152;BCL Aviation;BCL Aviation Limited;PotCust;;;Bangladesh - BD - Asia;Asia;Asia Southern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-12 10:49;;John Tan;;;;;;
6647;COM14155;Glamco Aviation;Glamco Aviation (B) Sdn Bhd;PotCust;;;Brunei Darussalam - BN - Asia;Asia;Asia South-eastern;;;FSP;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-12 11:04;;John Tan;;;;;;
6648;COM14156;Clear Wisdom SDN BHD;Clear Wisdom SDN BHD;NonCust;;;Malaysia - MY - Asia;Asia;Asia South-eastern;;;GA-BA;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;2022-11-28;;;;●;2025-10-06 19:41;Z LIME Martin Bergman;;;;0,00;2022-11-12 11:33;;John Tan;;;;;;
6649;COM14158;Kazbegi Helicopters;Kazbegi Helicopter;PotCust;;;Georgia - GE - Asia;Asia;Middle East;;;;;1 month;0,00;0,00;0,00;0;;;;;;;;;0,00;;;;  ;;;;;;;;;;;0,00;2022-11-14 06:58;;Oliver Williams;;;;;;
